Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Not the greatest,basstbn,"October 14, 2021","I have two of these toilets, and compared to other toilets from the same price range I have installed, these are not the best. The tank bolts are worthless - no matter how carefully you tighten them, they WILL LEAK until you use silicone around them, so save yourself the problem and tighten them fully then silicone them. As for use, one of these has been in service for nearly two years. Frankly, if any other toilet had been in stock, I would not have bought a second one. The first one will plug up at the drop of a hat, so keep a plunger handy. The even better part is the shape of the outlet in the bottom of the bowl doesn't allow the plunger to completely seal, so it's quite difficult to clear once it gets plugged. I have taken the first one out multiple times to be sure there wasn't something stuck, and the entire passageway is clear. I'd say faulty design. The newest one is in a guest bathroom, so it seldom gets the ""workout"" that the main toilet sees.",3,4,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Great toilet 5'4"" tall people",Tried2Help,"May 26, 2021","I am 5'8"" tall and my sweetheart is 6'4"". I selected this toilet as a replacement for the top flushing toilet my youngest was having problem pushing the button. The toilet is too short for us at our height, but worked perfectly and installed quickly. We kept it for 4 days before my knees complained. Now, I just let him handle things, I was trying to help, but this toilet is perfect for children or those who are closer to the floor. Not for tall people at all. Good look, sturdy.",4,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,This was one of the models made in the USA.,Keith,"July 29, 2021",I like that the trap and outlet size are big enough to not get clogged so easily.,5,5,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Didn't flush clean!,Joe vh,"June 3, 2022","I prefer standard height, elongated bowls, but they're hard to find. This looks good. Installs easily enough. However, it didn't flush clean. I replaced the low flow Flapper with a better one and put on a solid soft close seat and now it's good.",3,4,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,This toilet has been one nightmare after another,Savanna,"July 11, 2021",Needed to get a new toilet and I picked this one out because it was the closest one to the one I had home…nothing but issues since putting it in first the back bolt leaked so had to caulk it the found a small crack in the tank had to caulk it… then it wouldn’t stop trying to fill up….then get all the above working great and then the seal or gasket between the tank and the toilet is leaking replace it and it still leaking as of right now caulk that also to see if will stop the leak about to really say screw it and go spend the money on a new toilet,1,3,3
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Cheap,Donald,"September 24, 2021",Had to replace the float ball to get it to flush without holding the handle down. The float ball is an odd size 3”.,3,4,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Can't flush a golf ball, maybe a marble!",CollernW,"January 30, 2022","I liked that it was available, not many standard size toilets available due to supply chain issues. That was the only benefit of this toilet. The toilet bowl evacuation hole is very small compared to most other toilets, making it clog very quickly. Plastic tank fittings seemed cheap and may leak sooner than later.",1,5,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Rough installation,Josh,"September 12, 2021","I highly recommend attaching the tank to the bowl before setting the bowl to the ground. The tank connects to the bowl with three screws instead of the standard two, with one in the back. This nut is almost impossible to tighten once the bowl is attached to the ground, putting this nut against the wall.",4,5,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Disappointing - Flush is very weak,Mark,"May 23, 2022","Followed instructions - installation was easy enough but I would not recommend this toilet. The flush is very weak, you will need to flush at least twice to clean out a #2. I tried messing with the water levels etc. but nothing worked. Look for a toilet that has a much better flush/flow.",2,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Functional replacement & lower bowl height.,WC2021,"April 15, 2022","Install went smoothly. The bowl rear portion was not cast completely square/level, so I have some tilt with the tank installed. Not noticeable in the water closet its installed in. If I had the time to uninstall & return, I would. We wanted a lower bowl height & not many instore options.",3,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,railroad,"July 30, 2022","it's a pc of junk, doesn't clear the bowl w 1 flush, rubber headed bolt was stripped new out of the pkg. finish discoloring within 30 days.",1,6,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Nice Toilet, but tank to toilet leaks",HandymanDan,"December 22, 2021","Just installed this toilet today and it was an easy install. The tank to toilet securing bolts (3) have a nice hard rubber non-round head on them for easy gripping. Problem: The rubber head did not cover the bolt hole entirely, almost, but not quite. Consequently, it leaked pretty bad. I had them as tight as I could get them without cracking the toilet, but still leaked. I fussed for several hours including another trip to LOWES to fix the leak. After I got the leak under control, I appreciated how it flushed. Very nice. In my opinion, the tank mounting hardware needs rethinking, but I'm still buying a second one! I would give this toilet 5 stars easy if the tank mounting hardware worked.",4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Inexpensive but works well,Pragmatic740,"August 26, 2021","Be careful when installing to make sure the three bolts holding the tank to the base are tightened evenly, otherwise the thank will lean forward or backward and leak.",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,great choice,kass,"August 22, 2021","I am so glad I decided on this toilet. It was easy to install and had everything included. great price ,made in USA..and the flush is powerful .well worth $129",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,clogs easily,dissatified,"January 13, 2022",bought this to replace a 30 year old toilet that startedleaking at the tank. after 7 weeks it has plugged completely twice and has to be plunged weekly.,1,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"More than does the job, easy to install / assemble",Geoff,"August 2, 2021","Easy to assemble, does the job, nice looking. Not the highest quality parts (plastic). The seat cover is a bit warped, but not a deal breaker.",4,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,So far so good,Jenny,"August 4, 2021",The bowl and seat size is perfect for my height. In addition you don’t have to flush multiple times. Awesome in saving water consumption.,4,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,New John,Ben,"September 9, 2019",Purchased to replace my dad’s old toilet. Was happy that everything needed was in the box in good condition. Did purchase a new flex water line.,4,5,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good quality at a reasonable price.,Ak51,"November 5, 2021",Good quality toilet. Quiet. The seat does not wobble. Easy to install.,5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,Sid24,"December 9, 2021","Very disappointed with this toilet .I wanted a standard height,elongated toilet and since there weren't many options out there I decided to go with this one however the seat isn't soft close and the flush power is so weak that you need to flush it 2 times to flush everything out.Wouldn't recommend.",2,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Loving my new toliet,Fanes,"July 9, 2022",Fit perfectly in the spot. Flushs nicely. The only think i dont care for is the flush knob is plastic,4,0,1
